,AGG,AGG,AGG,AGG,AGG,AGG,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2015-01-14,111.63999938964844,111.6500015258789,111.4000015258789,111.41999816894531,95.20481872558594,3043600,199.64999389648438,201.10000610351562,198.57000732421875,200.86000061035156,178.097900390625,192991100
2015-01-15,111.48999786376953,111.94000244140625,111.48999786376953,111.93000030517578,95.64057159423828,2084000,201.6300048828125,202.00999450683594,198.8800048828125,199.02000427246094,176.46644592285156,176613900
2015-01-16,111.68000030517578,111.83000183105469,111.41999816894531,111.5,95.2731704711914,2744500,198.77000427246094,201.82000732421875,198.5500030517578,201.6300048828125,178.7806396484375,211879600
2015-01-20,111.75,111.83999633789062,111.55000305175781,111.69000244140625,95.4355239868164,2059400,202.39999389648438,202.72000122070312,200.1699981689453,202.05999755859375,179.16195678710938,130991100
2015-01-21,111.68000030517578,111.80999755859375,111.38999938964844,111.48999786376953,95.2646255493164,2020200,201.5,203.66000366210938,200.94000244140625,203.0800018310547,180.06634521484375,122942700
2015-01-22,111.72000122070312,111.72000122070312,111.29000091552734,111.43000030517578,95.21334838867188,2030400,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,182.7440948486328,174356000
2015-01-23,111.6500015258789,111.80999755859375,111.54000091552734,111.70999908447266,95.45262145996094,1535000,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,181.74212646484375,117516800
2015-01-26,111.79000091552734,111.79000091552734,111.44999694824219,111.66000366210938,95.4098892211914,2705200,204.7100067138672,205.55999755859375,203.85000610351562,205.4499969482422,182.16769409179688,92009700
2015-01-27,111.97000122070312,111.97000122070312,111.55000305175781,111.5999984741211,95.358642578125,1635900,202.97000122070312,204.1199951171875,201.74000549316406,202.74000549316406,179.7648162841797,134044600
2015-01-28,111.69999694824219,112.22000122070312,111.66999816894531,112.06999969482422,95.76025390625,1327800,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,177.45944213867188,168514300
2015-01-29,111.93000030517578,112.05999755859375,111.81999969482422,111.9800033569336,95.68331909179688,1752600,200.3800048828125,202.3000030517578,198.67999267578125,201.99000549316406,179.09982299804688,173585400
2015-01-30,112.3499984741211,112.5199966430664,112.23999786376953,112.37999725341797,96.02507019042969,6252800,200.57000732421875,202.1699981689453,199.1300048828125,199.4499969482422,176.84767150878906,197729700
2015-02-02,112.05999755859375,112.2300033569336,112.0,112.19999694824219,96.02166748046875,2792100,200.0500030517578,202.02999877929688,197.86000061035156,201.9199981689453,179.03775024414062,163107000
2015-02-03,112.0999984741211,112.0999984741211,111.76000213623047,111.7699966430664,95.65367126464844,1815400,203.0,204.85000610351562,202.5500030517578,204.83999633789062,181.6268768310547,124212900
2015-02-04,111.63999938964844,111.94999694824219,111.5,111.94000244140625,95.7991714477539,1953000,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,180.93524169921875,134306700
2015-02-05,111.79000091552734,111.8499984741211,111.56999969482422,111.70999908447266,95.60234069824219,2409600,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,182.76181030273438,97953200
2015-02-06,111.41000366210938,111.41000366210938,111.02999877929688,111.05999755859375,95.04606628417969,2531300,206.55999755859375,207.24000549316406,204.9199981689453,205.5500030517578,182.25640869140625,125672000
2015-02-09,111.30999755859375,111.30999755859375,111.04000091552734,111.04000091552734,95.02893829345703,1724900,204.77000427246094,205.63999938964844,204.13999938964844,204.6300048828125,181.44065856933594,87219000
2015-02-10,110.95999908447266,111.05999755859375,110.81999969482422,110.91999816894531,94.92626953125,1272500,205.8800048828125,207.1199951171875,204.67999267578125,206.80999755859375,183.37359619140625,96164200
2015-02-11,110.87999725341797,110.98999786376953,110.73999786376953,110.87000274658203,94.88343811035156,1803400,206.61000061035156,207.4499969482422,205.8300018310547,206.92999267578125,183.4800262451172,91087800
2015-02-12,110.91000366210938,111.12000274658203,110.87000274658203,110.88999938964844,94.90058135986328,2123700,207.88999938964844,208.99000549316406,206.97000122070312,208.9199981689453,185.24449157714844,97545900
2015-02-13,110.94999694824219,110.97000122070312,110.70999908447266,110.76000213623047,94.78929138183594,1706200,209.07000732421875,209.83999633789062,208.75999450683594,209.77999877929688,186.0070343017578,93670400
2015-02-17,110.66999816894531,110.7300033569336,110.23999786376953,110.30999755859375,94.4041976928711,2043000,209.39999389648438,210.32000732421875,209.10000610351562,210.11000061035156,186.29966735839844,76968200
2015-02-18,110.38999938964844,110.75,110.30999755859375,110.62000274658203,94.66950225830078,1442400,209.66000366210938,210.22000122070312,209.33999633789062,210.1300048828125,186.31736755371094,80652900
2015-02-19,110.62000274658203,110.76000213623047,110.4800033569336,110.52999877929688,94.59251403808594,1443000,209.41000366210938,210.4199981689453,209.24000549316406,209.97999572753906,186.1844024658203,91462500
2015-02-20,110.68000030517578,110.87999725341797,110.37000274658203,110.55000305175781,94.60960388183594,2280700,209.47999572753906,211.3300018310547,208.72999572753906,211.24000549316406,187.3015899658203,140896400
2015-02-23,110.69000244140625,110.80999755859375,110.66000366210938,110.75,94.78079986572266,1688200,210.94000244140625,211.2100067138672,210.47999572753906,211.2100067138672,187.27500915527344,74411100
2015-02-24,110.73999786376953,111.2699966430664,110.55000305175781,111.23999786376953,95.20010375976562,1736700,211.1199951171875,212.0500030517578,210.75999450683594,211.80999755859375,187.80703735351562,72472300
2015-02-25,111.19999694824219,111.31999969482422,111.06999969482422,111.31999969482422,95.2685775756836,2319300,211.66000366210938,212.24000549316406,211.22000122070312,211.6300048828125,187.64743041992188,73061700
2015-02-26,111.20999908447266,111.27999877929688,110.86000061035156,110.91999816894531,94.92626953125,1837300,211.52000427246094,211.7100067138672,210.64999389648438,211.3800048828125,187.4257354736328,72697900
2015-02-27,111.13999938964844,111.22000122070312,110.88999938964844,111.19999694824219,95.1658935546875,3816400,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,186.787353515625,108076000
2015-03-02,110.98999786376953,110.98999786376953,110.44999694824219,110.44999694824219,94.68238067626953,7881900,210.77999877929688,212.05999755859375,210.72000122070312,211.99000549316406,187.9666290283203,87491400
2015-03-03,110.44000244140625,110.56999969482422,110.30999755859375,110.30999755859375,94.5623550415039,4228400,211.47000122070312,212.0500030517578,210.0800018310547,211.1199951171875,187.19522094726562,110325800
2015-03-04,110.44000244140625,110.51000213623047,110.27999877929688,110.37000274658203,94.61383056640625,1477100,210.39999389648438,210.49000549316406,209.05999755859375,210.22999572753906,186.40603637695312,114497200
2015-03-05,110.43000030517578,110.54000091552734,110.30000305175781,110.41999816894531,94.65667724609375,1053000,210.6199951171875,210.8000030517578,209.85000610351562,210.4600067138672,186.6099853515625,76873000
2015-03-06,110.08000183105469,110.08999633789062,109.5999984741211,109.69999694824219,94.03948211669922,1872900,209.4199981689453,209.94000244140625,207.10000610351562,207.5,183.9854278564453,188128000
2015-03-09,110.16999816894531,110.16999816894531,109.91000366210938,109.9800033569336,94.27949523925781,2724700,207.74000549316406,208.7899932861328,207.5500030517578,208.36000061035156,184.7479705810547,89818900
2015-03-10,110.2300033569336,110.36000061035156,110.1500015258789,110.23999786376953,94.50234985351562,1708100,206.7100067138672,206.80999755859375,204.92999267578125,204.97999572753906,181.75096130371094,157121300
2015-03-11,110.20999908447266,110.52999877929688,110.20999908447266,110.45999908447266,94.69097900390625,1171600,205.2899932861328,205.5,204.39999389648438,204.5,181.3253631591797,110145700
2015-03-12,110.69000244140625,110.72000122070312,110.41999816894531,110.55000305175781,94.76810455322266,1416600,205.25999450683594,207.17999267578125,205.1999969482422,207.10000610351562,183.6307373046875,93993500
2015-03-13,110.44000244140625,110.62999725341797,110.25,110.33999633789062,94.58810424804688,3235500,206.77000427246094,207.92999267578125,204.5800018310547,205.8300018310547,182.5046844482422,162410900
2015-03-16,110.62000274658203,110.66999816894531,110.41999816894531,110.58000183105469,94.79383087158203,1305800,206.7100067138672,208.69000244140625,205.86000061035156,208.5800018310547,184.94302368164062,136099200
2015-03-17,110.63999938964844,110.68000030517578,110.54000091552734,110.55999755859375,94.77668762207031,1423700,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,184.393310546875,94510400
2015-03-18,110.79000091552734,111.38999938964844,110.58000183105469,111.37000274658203,95.47103881835938,1997800,207.38999938964844,211.27000427246094,206.6199951171875,210.4600067138672,186.6099853515625,228808500
2015-03-19,111.23999786376953,111.30000305175781,110.94000244140625,110.9800033569336,95.13672637939453,1929700,209.9600067138672,210.47000122070312,209.02999877929688,209.5,185.7588348388672,117917300
2015-03-20,111.2300033569336,111.33999633789062,111.18000030517578,111.31999969482422,95.42818450927734,3833600,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,187.39846801757812,177715100
2015-03-23,111.37000274658203,111.4000015258789,111.2300033569336,111.33999633789062,95.44536590576172,1120900,210.4199981689453,211.11000061035156,210.0,210.0,187.0332794189453,71784500
2015-03-24,111.4800033569336,111.66999816894531,111.37000274658203,111.63999938964844,95.7024917602539,2647300,209.85000610351562,210.39999389648438,208.74000549316406,208.82000732421875,185.9823455810547,77805300
2015-03-25,111.75,111.75,111.43000030517578,111.43000030517578,95.52247619628906,1612300,209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,183.2570037841797,159521700
2015-03-26,111.30999755859375,111.36000061035156,111.0,111.02999877929688,95.17960357666016,1377600,204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,182.82058715820312,153067200
2015-03-27,111.18000030517578,111.33999633789062,111.16000366210938,111.19000244140625,95.31672668457031,5610200,205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,183.2391815185547,118939000
2015-03-30,111.33999633789062,111.33999633789062,111.16000366210938,111.23999786376953,95.35955810546875,1310700,206.97999572753906,208.61000061035156,206.9600067138672,208.25,185.4746551513672,96180400
2015-03-31,111.2699966430664,111.44999694824219,111.18000030517578,111.43000030517578,95.52247619628906,2958100,207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,183.8537139892578,126768700
2015-04-01,111.41999816894531,111.62999725341797,111.30999755859375,111.58000183105469,95.83253479003906,1927300,206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,183.2035675048828,137303600
2015-04-02,111.56999969482422,111.56999969482422,111.37999725341797,111.43000030517578,95.70369720458984,1761700,205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,183.8626251220703,86900900
2015-04-06,111.77999877929688,111.77999877929688,111.37000274658203,111.5,95.76385498046875,1431000,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,185.1005859375,114368200
2015-04-07,111.44999694824219,111.56999969482422,111.27999877929688,111.5199966430664,95.781005859375,1415200,207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,184.61077880859375,81236300
2015-04-08,111.55999755859375,111.58999633789062,111.36000061035156,111.52999877929688,95.78962707519531,903000,207.5500030517578,208.50999450683594,207.0800018310547,207.97999572753906,185.23422241210938,89351900
2015-04-09,111.55999755859375,111.55999755859375,111.16999816894531,111.25,95.54911804199219,1728500,207.77999877929688,209.17999267578125,207.19000244140625,208.89999389648438,186.05360412597656,85548900
2015-04-10,111.43000030517578,111.45999908447266,111.19999694824219,111.25,95.54911804199219,2055600,209.1999969482422,210.08999633789062,208.9600067138672,210.0399932861328,187.06887817382812,72722900
2015-04-13,111.25,111.37000274658203,111.25,111.37000274658203,95.65218353271484,951000,209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789062,186.2227783203125,74436600
2015-04-14,111.69999694824219,111.79000091552734,111.48999786376953,111.48999786376953,95.75525665283203,1157400,208.85000610351562,209.7100067138672,208.10000610351562,209.49000549316406,186.57904052734375,75099900
2015-04-15,111.66000366210938,111.70999908447266,111.55000305175781,111.63999938964844,95.88406372070312,1296800,210.0500030517578,211.0399932861328,209.9499969482422,210.42999267578125,187.41624450683594,99529300
2015-04-16,111.69999694824219,111.69999694824219,111.4000015258789,111.58000183105469,95.83253479003906,1000800,210.02999877929688,210.97999572753906,209.7899932861328,210.3699951171875,187.36277770996094,68934900
2015-04-17,111.52999877929688,111.80000305175781,111.45999908447266,111.66999816894531,95.90984344482422,1274300,208.94000244140625,209.22999572753906,207.00999450683594,207.9499969482422,185.2074737548828,191113200
2015-04-20,111.66999816894531,111.7300033569336,111.47000122070312,111.58999633789062,95.84112548828125,1289400,209.05999755859375,210.25,208.9600067138672,209.85000610351562,186.8997039794922,92189500
