,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2013-08-02,76.55000305175781,76.98999786376953,76.37999725341797,76.97000122070312,71.31421661376953,18105300,170.27999877929688,170.97000122070312,170.0500030517578,170.9499969482422,147.1522674560547,91116700
2013-08-05,76.93000030517578,77.08000183105469,76.77999877929688,77.0199966430664,71.36055755615234,15462800,170.57000732421875,170.9600067138672,170.35000610351562,170.6999969482422,146.9370880126953,54072700
2013-08-06,76.91999816894531,76.98999786376953,76.25,76.55999755859375,70.93433380126953,23675400,170.3699951171875,170.74000549316406,169.35000610351562,169.72999572753906,146.10205078125,87495000
2013-08-07,76.33999633789062,76.56999969482422,75.87000274658203,76.41999816894531,70.80464172363281,20281200,169.19000244140625,169.42999267578125,168.5500030517578,169.17999267578125,145.62867736816406,84854700
2013-08-08,76.83999633789062,76.9800033569336,76.30000305175781,76.80000305175781,71.1567153930664,19994000,169.97999572753906,170.17999267578125,168.92999267578125,169.8000030517578,146.16233825683594,102181300
2013-08-09,76.66999816894531,76.94000244140625,76.2699966430664,76.48999786376953,70.8695068359375,18558500,169.5800018310547,170.10000610351562,168.72000122070312,169.30999755859375,145.7406005859375,91757700
2013-08-12,76.19999694824219,76.80999755859375,76.19000244140625,76.66999816894531,71.03628540039062,20515900,168.4600067138672,169.30999755859375,168.3800048828125,169.11000061035156,145.568359375,68593300
2013-08-13,76.7699966430664,77.2699966430664,76.22000122070312,77.0999984741211,71.43465423583984,23917000,169.41000366210938,169.89999389648438,168.41000366210938,169.61000061035156,145.99879455566406,80806000
2013-08-14,77.06999969482422,77.18000030517578,76.69999694824219,76.80999755859375,71.16596984863281,29921000,169.52999877929688,169.8000030517578,168.6999969482422,168.74000549316406,145.2498779296875,79829200
2013-08-15,75.94999694824219,75.98999786376953,75.29000091552734,75.51000213623047,69.96150970458984,39406600,167.41000366210938,167.42999267578125,166.08999633789062,166.3800048828125,143.21844482421875,152931800
2013-08-16,75.5199966430664,75.87000274658203,75.3499984741211,75.4800033569336,69.9337158203125,23825000,166.05999755859375,166.6300048828125,165.5,165.8300018310547,142.7449951171875,130868200
2013-08-19,75.48999786376953,76.12999725341797,75.33000183105469,75.3499984741211,69.8132553100586,29586900,165.63999938964844,166.2100067138672,164.75999450683594,164.77000427246094,141.8325653076172,96437600
2013-08-20,75.48999786376953,76.02999877929688,75.43000030517578,75.68000030517578,70.1190414428711,18842800,165.0399932861328,166.1999969482422,164.86000061035156,165.5800018310547,142.52981567382812,89294400
2013-08-21,75.44000244140625,76.08999633789062,75.13999938964844,75.41999816894531,69.87811279296875,30705100,165.1199951171875,166.02999877929688,164.19000244140625,164.55999755859375,141.65179443359375,159530500
2013-08-22,75.75,76.20999908447266,75.70999908447266,76.16000366210938,70.56372833251953,17269500,164.89999389648438,166.3000030517578,164.88999938964844,166.05999755859375,142.9429931640625,101471400
2013-08-23,76.69999694824219,76.7699966430664,76.4000015258789,76.66999816894531,71.03628540039062,20697300,166.5500030517578,166.8300018310547,165.77000427246094,166.6199951171875,143.4250030517578,90888900
2013-08-26,76.7300033569336,77.27999877929688,76.55000305175781,76.70999908447266,71.0733413696289,27525500,166.7899932861328,167.3000030517578,165.88999938964844,166.0,142.8913116455078,89702100
2013-08-27,75.80000305175781,76.18000030517578,74.95999908447266,75.13999938964844,69.61869812011719,40068900,164.36000061035156,166.0,163.2100067138672,163.3300018310547,140.5930633544922,158619400
2013-08-28,75.05000305175781,75.75,75.05000305175781,75.43000030517578,69.88739013671875,20490400,163.25999450683594,164.49000549316406,163.0500030517578,163.91000366210938,141.09231567382812,108113000
2013-08-29,75.41000366210938,76.33999633789062,75.30000305175781,75.95999908447266,70.37845611572266,27287900,163.5500030517578,165.0399932861328,163.39999389648438,164.1699981689453,141.31607055664062,119200500
2013-08-30,76.04000091552734,76.04000091552734,75.19999694824219,75.47000122070312,69.92445373535156,26228500,164.50999450683594,164.52999877929688,163.1699981689453,163.64999389648438,140.86846923828125,134928900
2013-09-03,76.08999633789062,76.44000244140625,75.54000091552734,75.9000015258789,70.32286071777344,27241500,165.22999572753906,165.5800018310547,163.6999969482422,164.38999938964844,141.50546264648438,142375100
2013-09-04,76.16000366210938,76.83999633789062,75.93000030517578,76.70999908447266,71.0733413696289,27142900,164.42999267578125,166.02999877929688,164.1300048828125,165.75,142.67613220214844,97389400
2013-09-05,76.76000213623047,77.05999755859375,76.7300033569336,76.83999633789062,71.19376373291016,17809700,165.85000610351562,166.39999389648438,165.72999572753906,165.9600067138672,142.85690307617188,63090500
2013-09-06,77.0999984741211,77.33999633789062,76.05000305175781,76.93000030517578,71.27716064453125,27715100,166.50999450683594,166.97999572753906,164.47999572753906,166.0399932861328,142.92578125,159756500
2013-09-09,77.26000213623047,77.95999908447266,77.2300033569336,77.83000183105469,72.11101531982422,25161900,166.4499969482422,167.72999572753906,166.4499969482422,167.6300048828125,144.29444885253906,87559300
2013-09-10,78.27999877929688,78.31999969482422,77.91999816894531,78.20999908447266,72.46311950683594,27619400,168.63999938964844,168.89999389648438,168.25999450683594,168.8699951171875,145.3617706298828,105847200
2013-09-11,77.69000244140625,78.11000061035156,77.58999633789062,78.05999755859375,72.32414245605469,28132900,168.63999938964844,169.39999389648438,168.35000610351562,169.39999389648438,145.81800842285156,94545900
2013-09-12,78.08000183105469,78.25,77.8499984741211,78.01000213623047,72.2778091430664,18332700,169.33999633789062,169.55999755859375,168.72000122070312,168.9499969482422,145.4306640625,83209000
2013-09-13,78.08999633789062,78.13999938964844,77.63999938964844,78.05999755859375,72.32414245605469,16932500,169.1300048828125,169.4600067138672,168.74000549316406,169.3300018310547,145.7577362060547,72727800
2013-09-16,78.72000122070312,78.72000122070312,77.66999816894531,77.8499984741211,72.12956237792969,25704300,171.16000366210938,171.24000549316406,170.0399932861328,170.30999755859375,146.60133361816406,106299200
2013-09-17,78.0199966430664,78.47000122070312,77.9800033569336,78.37000274658203,72.61134338378906,27174300,170.4600067138672,171.11000061035156,170.4600067138672,171.07000732421875,147.2555389404297,82523300
2013-09-18,78.48999786376953,79.47000122070312,78.33000183105469,79.30999755859375,73.48226165771484,31714700,171.00999450683594,173.52000427246094,170.5800018310547,173.0500030517578,148.9598846435547,203460600
2013-09-19,79.55999755859375,79.69000244140625,79.36000061035156,79.5,73.65830993652344,26435700,173.52000427246094,173.60000610351562,172.58999633789062,172.75999450683594,148.71026611328125,146616900
2013-09-20,79.44999694824219,79.54000091552734,78.94999694824219,78.98999786376953,73.4055404663086,26328900,172.3300018310547,172.3300018310547,170.5800018310547,170.72000122070312,147.6705780029297,132867100
2013-09-23,79.31999969482422,79.41000366210938,78.45999908447266,78.83000183105469,73.2568588256836,30319400,170.49000549316406,170.64999389648438,169.38999938964844,169.92999267578125,146.98721313476562,104616500
2013-09-24,79.0,79.25,78.56999969482422,78.83000183105469,73.2568588256836,21871300,169.89999389648438,170.52999877929688,169.2100067138672,169.52999877929688,146.64122009277344,106333100
2013-09-25,78.88999938964844,79.0,78.4000015258789,78.55999755859375,73.0059585571289,22746400,169.63999938964844,169.97999572753906,168.88999938964844,169.0399932861328,146.2173614501953,117306500
2013-09-26,78.87999725341797,79.36000061035156,78.8499984741211,79.16999816894531,73.57281494140625,22421700,169.32000732421875,170.1699981689453,169.0500030517578,169.69000244140625,146.77963256835938,77146900
2013-09-27,78.70999908447266,79.20999908447266,78.58999633789062,79.06999969482422,73.4798812866211,25151600,168.83999633789062,169.13999938964844,168.47000122070312,168.91000366210938,146.1049346923828,99141800
2013-09-30,78.25,79.08999633789062,78.0,78.87999725341797,73.3033447265625,28031900,167.47999572753906,168.5399932861328,167.14999389648438,168.00999450683594,145.3264617919922,143937000
2013-10-01,78.88999938964844,79.72000122070312,78.8499984741211,79.68000030517578,74.04679107666016,33129700,168.13999938964844,169.5,167.97000122070312,169.33999633789062,146.47691345214844,127160000
2013-10-02,79.13999938964844,79.76000213623047,79.05999755859375,79.6500015258789,74.01889038085938,25503800,168.35000610351562,169.33999633789062,167.8300018310547,169.17999267578125,146.33853149414062,113350000
2013-10-03,79.55000305175781,79.72000122070312,78.30000305175781,78.72000122070312,73.15463256835938,42998200,168.7899932861328,168.94000244140625,166.83999633789062,167.6199951171875,144.98912048339844,176698000
2013-10-04,78.72000122070312,79.51000213623047,78.6500015258789,79.4000015258789,73.78658294677734,22852700,167.75,169.05999755859375,167.52999877929688,168.88999938964844,146.08766174316406,96878000
2013-10-07,78.69999694824219,79.3499984741211,78.66999816894531,78.73999786376953,73.1732177734375,20227100,167.4199981689453,168.4499969482422,167.25,167.42999267578125,144.82473754882812,96295000
2013-10-08,78.73999786376953,78.80999755859375,77.19000244140625,77.22000122070312,71.76068878173828,43660700,167.39999389648438,167.6199951171875,165.36000061035156,165.47999572753906,143.1380615234375,178015000
2013-10-09,77.4000015258789,77.44000244140625,76.3499984741211,76.9800033569336,71.53765869140625,64526700,165.8000030517578,166.1999969482422,164.52999877929688,165.60000610351562,143.24185180664062,168973000
2013-10-10,77.80999755859375,78.79000091552734,77.79000091552734,78.61000061035156,73.05242919921875,48062700,167.2899932861328,169.25999450683594,167.22999572753906,169.1699981689453,146.329833984375,195955000
2013-10-11,78.41000366210938,79.29000091552734,78.4000015258789,79.2300033569336,73.6285629272461,25214100,168.91000366210938,170.32000732421875,168.77000427246094,170.25999450683594,147.2726287841797,105040000
2013-10-14,78.73999786376953,79.79000091552734,78.68000030517578,79.79000091552734,74.14900970458984,31471900,169.2100067138672,171.0800018310547,169.0800018310547,170.94000244140625,147.86087036132812,112106000
2013-10-15,79.7300033569336,80.11000061035156,79.37999725341797,79.4800033569336,73.86090087890625,38684000,170.50999450683594,171.14999389648438,169.47000122070312,169.6999969482422,146.7882843017578,155485000
2013-10-16,79.8499984741211,80.41999816894531,79.79000091552734,80.37999725341797,74.69727325439453,46735900,170.72000122070312,172.16000366210938,170.63999938964844,172.07000732421875,148.8383331298828,161676000
2013-10-17,80.0199966430664,80.87000274658203,79.94999694824219,80.83999633789062,75.124755859375,32193500,171.3699951171875,173.32000732421875,171.33999633789062,173.22000122070312,149.83303833007812,129389000
2013-10-18,81.58000183105469,82.18000030517578,81.3499984741211,82.1500015258789,76.34211730957031,39628200,173.86000061035156,174.50999450683594,173.50999450683594,174.38999938964844,150.84507751464844,138316000
2013-10-21,82.33999633789062,82.54000091552734,82.06999969482422,82.33000183105469,76.50941467285156,31176900,174.4499969482422,174.75,174.00999450683594,174.39999389648438,150.85369873046875,104104000
2013-10-22,82.6500015258789,82.9000015258789,81.93000030517578,82.44999694824219,76.62094116210938,43944800,174.91000366210938,175.92999267578125,174.42999267578125,175.41000366210938,151.72738647460938,126663000
2013-10-23,82.05000305175781,82.19999694824219,81.55000305175781,81.94999694824219,76.15626525878906,38021300,174.80999755859375,174.88999938964844,173.9600067138672,174.57000732421875,151.00079345703125,105484000
2013-10-24,82.0,82.4800033569336,81.87999725341797,82.30999755859375,76.49083709716797,23155100,174.9199981689453,175.3699951171875,174.50999450683594,175.14999389648438,151.50244140625,70350000
2013-10-25,83.08000183105469,83.27999877929688,82.5,82.9000015258789,77.03912353515625,35824500,175.50999450683594,176.0,175.1699981689453,175.9499969482422,152.1944580078125,93625000
2013-10-28,82.91000366210938,83.05000305175781,82.55000305175781,82.91999816894531,77.05770874023438,28618400,175.88999938964844,176.47000122070312,175.6999969482422,176.22999572753906,152.43667602539062,84979000
2013-10-29,83.19999694824219,83.26000213623047,82.69999694824219,83.05999755859375,77.18781280517578,36878100,176.6300048828125,177.24000549316406,176.3800048828125,177.1699981689453,153.24974060058594,87401000
2013-10-30,83.3499984741211,83.48999786376953,82.58000183105469,82.9800033569336,77.11347961425781,33535500,177.3800048828125,177.50999450683594,175.66000366210938,176.2899932861328,152.48854064941406,140002000
2013-10-31,82.7699966430664,83.30000305175781,82.4800033569336,82.79000091552734,76.93689727783203,31309900,176.14999389648438,176.88999938964844,175.52999877929688,175.7899932861328,152.05606079101562,133795000
2013-11-01,83.06999969482422,83.16999816894531,82.4000015258789,82.80999755859375,76.95548248291016,30867800,176.02000427246094,176.61000061035156,175.22000122070312,176.2100067138672,152.4193878173828,142805000
2013-11-04,83.05999755859375,83.06999969482422,82.63999938964844,82.93000030517578,77.06698608398438,16834000,176.69000244140625,176.89999389648438,175.97999572753906,176.8300018310547,152.95565795898438,85677000
2013-11-05,82.61000061035156,83.22000122070312,82.37000274658203,83.0199966430664,77.15062713623047,27975600,176.13999938964844,176.75,175.57000732421875,176.27000427246094,152.47125244140625,85825000
2013-11-06,83.37000274658203,83.4000015258789,82.7300033569336,83.0,77.13204193115234,25576800,177.02999877929688,177.5,176.5399932861328,177.1699981689453,153.24974060058594,87348000
2013-11-07,83.01000213623047,83.12999725341797,81.37000274658203,81.44000244140625,75.6823501586914,52173200,177.5,177.63999938964844,174.75999450683594,174.92999267578125,151.31214904785156,157000000
